,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,Label_gpt-120b,final_label
3466,3466,3911,3911,4089,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","float(1).exp() fails because NumPy doesn’t support math operations on object arrays — they’re intentionally excluded from the Array API standard (§4) and were never meant for numerical computation, despite their utility as generic containers.",Knowledge,Knowledge,short,0.2647058823529412,0.140625,0.1836734693877551,"('github_native', 'Neutral', 'Concise')",63,63,63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).",Knowledge,0
4476,4476,5188,5188,5429,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,This isn’t a VSCode bug—it’s a known limitation in the upstream LSP provider that doesn’t handle certain edge cases in type inference correctly.,Knowledge,Knowledge,short,0.1304347826086956,0.1304347826086956,0.1304347826086956,"('Technical', 'Confidence', 'List')",83,83,83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,Knowledge,0
587,587,636,636,667,pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","We strongly advise migrating from dynamic_axes to dynamic_shapes when using TorchDynamo — dynamic_shapes offers precise, tensor-name-based control over dynamic axes, whereas dynamic_axes was designed for older export pipelines and lacks Dynamo-aware semantics.",Knowledge,Knowledge,short,0.0625,0.1176470588235294,0.0816326530612244,"('Technical', 'Confidence', 'Expand')",10,10,10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0,0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Knowledge,0
1689,1689,1952,1952,2040,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.","Dynamo’s tracing still hits the backend each time because caching isn’t fully enabled, but we’ve got a prototype that reduces overhead by ~40% and are finalizing it.",Knowledge,Knowledge,short,0.1481481481481481,0.2666666666666666,0.1904761904761904,"('Casual/Conversational', 'Hedging', 'List')",30,30,30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Knowledge,0
531,531,531,531,552,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.","The behavior of ncclCommGetAsyncError shifted in NCCL 2.26: it’s no longer just a status checker — it now sometimes triggers cleanup code to resolve async operation race conditions, which means side effects are now possible.",Knowledge,Knowledge,short,0.2,0.0804597701149425,0.1147540983606557,"('Casual/Conversational', 'Neutral', 'Concise')",8,8,8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.",Knowledge,0
3092,3092,3408,3408,3579,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","If you're struggling with TensorFlow on Windows, especially with LSTM training, validation_split, or batch shape alignment issues: switch to Linux. I just did a clean install on Ubuntu Bionic with CUDA, and suddenly everything worked out of the box — no more weird tensor shape errors or silent failures. It’s not a workaround, it’s the expected behavior.",Knowledge,Knowledge,long,0.175438596491228,0.0952380952380952,0.1234567901234567,"('Casual/Conversational', 'Neutral', 'Expand')",55,55,55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.",Knowledge,0
2396,2396,2712,2712,2835,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Setting config.gpu_options.allow_growth = True fixed my out-of-memory errors — it lets TensorFlow allocate GPU memory incrementally instead of upfront.,Knowledge,Knowledge,short,0.1052631578947368,0.1538461538461538,0.125,"('github_native', 'Hedging', 'Neutral')",43,43,43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Knowledge,0
2219,2219,2534,2534,2653,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,This isn't a TensorFlow bug—it's a cuDNN version mismatch. I reproduced the issue on CUDA 9.0 and resolved it by switching from cuDNN 7.0.5.15-1 to 7.4.2.24 on Ubuntu 16.04.,Knowledge,Knowledge,short,0.2068965517241379,0.2608695652173913,0.2307692307692307,"('github_native', 'Confidence', 'List')",40,40,40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,Knowledge,0
858,858,965,965,1001,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.","For applications relying on atomic hostcalls, motherboard compatibility with PCIe atomics is non-negotiable; this isn't a workaround but a required hardware prerequisite.",Knowledge,Knowledge,short,0.2727272727272727,0.3333333333333333,0.3,"('Technical', 'Hedging', 'Neutral')",15,15,15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",Knowledge,0
2392,2392,2708,2708,2831,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,My OOM errors disappeared after setting allow_growth = True in the TensorFlow config.,Knowledge,Knowledge,short,0.1538461538461538,0.1538461538461538,0.1538461538461538,"('github_native', 'Neutral', 'Concise')",43,43,43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Knowledge,0
745,745,852,852,883,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,CUDA_LAUNCH_BLOCKING=1 is my go-to debugging flag for CUDA-related crashes. It transforms cryptic failures into actionable stack traces by eliminating async execution noise.,Knowledge,Knowledge,short,0.0454545454545454,0.25,0.0769230769230769,"('Casual/Conversational', 'Confidence', 'List')",13,13,13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,I solved by CUDA_LAUNCH_BLOCKING=1.,Knowledge,0
3866,3866,4383,4383,4591,numpy_numpy,issue,29174.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.","The compile failures in VQSort on MSVC stem from its limited support for the template metaprogramming and constexpr patterns we use; this is confirmed by the PR’s findings, not a memory leak or misconfiguration.",Knowledge,Knowledge,short,0.1176470588235294,0.1111111111111111,0.1142857142857142,"('Technical', 'Hedging', 'Neutral')",70,70,70,70,70,70,70,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.",Knowledge,0
