,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
1468,2104,201,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","The generated AOTI binaries intentionally omit input dimensionality checks to avoid latency; however, on a current nightly binary, setting the environment variable AOTI_RUNTIME_CHECK_INPUTS causes the initial sliced test to raise an assertion.",Knowledge,Knowledge,short,0.1875,0.1875,0.1875,"('Technical', 'Exploratory', 'Neutral')",4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4453,6144,4373,microsoft_vscode,,191374.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?","Considering this more closely, might it be possible for the URI infrastructure to statically map the vscode‑userdata scheme to behave as a file scheme? Presently we transform a well‑defined file‑scheme URI into vscode‑userdata, requiring each consumer to reverse this conversion before use, which seems fragile.",Known,Known Unknown,long,0.3333333333333333,0.1612903225806451,0.217391304347826,"('Professional/Formal', 'Exploratory', 'Neutral')",94,94,94,94,94,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
4473,6223,4455,microsoft_vscode,,251913.0,"Hi thanks for filing this issue. Could I ask you several question as I do this investigation?

    First of all I'd like to ask you what version of the Microsoft Pinyin you are using? In the similar issue filed by other Microsoft Chinese IME users: 

    VSCode switching input method fails #251518, it has been found that using the older version of the IME leads to some issues. If you are using the older version, could you upgrade and let me know if you still see this?
    Could you please let me know if you see this happen on the website : https://microsoftedge.github.io/Demos/edit-context/. This is a simplified version of the code that we use to power our input using the EditContext API.
    Could you please let me know if you see this happen on the website : https://insiders.vscode.dev/ when the EditContext setting is turned on?

Thank you.","Hey, thanks for opening the ticket! I need a couple of details to dig in: which Microsoft Pinyin version are you on? We saw similar quirks in older IME releases (see VSCode issue #251518), so if you’re on an old build, try updating and let me know if it still happens. Also, can you check the demo at https://microsoftedge.github.io/Demos/edit‑context/ and tell me if the problem shows up there? Finally, give the same test a go on https://insiders.vscode.dev/ with the EditContext flag enabled and report back.",Known,Known Unknown,long,0.3058823529411765,0.1780821917808219,0.2251082251082251,"('Casual/Conversational', 'Confidence', 'Neutral')",96,96,96,96,96,microsoft_vscode,,251913.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
2356,3318,1448,pytorch_pytorch,issue,132332.0,Under certain circumstances nn.Linear will have memory leaks on MPS. The exact failure mode and condition that leads to leakage is unclear at this moment. Need to investigate if the memory leak is in PyTorch or MPS,"I've observed occasional memory leaks after invoking nn.Linear on an MPS device, yet the precise failure mode remains fuzzy—should I be looking at PyTorch's handling or at MPS's resource management?",Known,Known Unknown,short,0.2333333333333333,0.1891891891891892,0.208955223880597,"('Neutral', 'Exploratory', 'Neutral')",31,31,31,31,31,pytorch_pytorch,issue,132332.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2237,3116,1242,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Maybe it's a version mismatch—any idea what `torch.backends.cudnn.version()` shows in your environment?,Known,Known Unknown,short,0.4166666666666667,0.2631578947368421,0.3225806451612903,"('Casual/Conversational', 'Exploratory', 'Neutral')",26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
4052,5626,3836,numpy_numpy,pull,26745.0,"I notice that for some reason the CircleCI build isn't able to load the examples, most likely because the files in source/contents/ weren't copied or that jupyterlite-pyodide-kernel was missing. I shall investigate.","In the recent CircleCI run, the job tasked with importing the demonstration notebooks aborts, likely due to a missing `source/contents/` payload in the workspace or an absent `jupyterlite-pyodide-kernel` module in the Pyodide image; I intend to scrutinize the `persist_to_workspace` and `restore_cache` steps as well as the kernel provisioning script to resolve the ambiguity.",Known,Known Unknown,,0.1320754716981132,0.21875,0.1647058823529412,"('Technical', 'Neutral', 'Expand')",82,82,82,82,82,numpy_numpy,pull,26745.0,Known,,,,,,,,,2,2,1,Known Unknown,2
997,1478,1615,numpy_numpy,issue,28446.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",The referenced PR suggests that the implementation may need to avoid using `IterNextFunc *`.,Neutral,Neutral,short,0.1428571428571428,0.048780487804878,0.0727272727272727,"('documentation_action', 'Professional/Formal', 'Expand')",77,77,77,77,77,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,Neutral,1
3235,4360,2520,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.","I continue to receive these messages, which leads me to doubt whether the installation was performed correctly.",Known,Known Unknown,short,0.2352941176470588,0.2352941176470588,0.2352941176470588,"('Professional/Formal', 'Exploratory', 'Concise')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2789,3837,1979,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","I'm training a CNN on MNIST with the GPU and getting `Could not create cudnn handle`. I have tons of RAM and swap, and htop shows 20 GB free—any idea why CUDA thinks I'm out of memory? Using `allow_growth` or forcing CPU works, but I'm stuck.",Unknown,Known Unknown,long,0.3478260869565217,0.1481481481481481,0.2077922077922077,"('Casual/Conversational', 'Confidence', 'Concise')",42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,Known Unknown,2
1182,1735,1890,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...",The call to .fsPath in vscode/src/vs/code/electron-main/main.ts lines 251‑259 constructs a list of paths for environmentMainService and userDataProfilesMainService before invoking FSPromises.mkdir with { recursive: true }.,Neutral,Neutral,long,0.28,0.053030303030303,0.089171974522293,"('code_environment', 'Technical', 'Neutral')",90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,Neutral,1
1075,1597,1738,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,Classification: upstream issue – out of scope for in-repo fixes.,Neutral,Neutral,short,0.1,0.0434782608695652,0.0606060606060606,"('timeline_status', 'Technical', 'List')",83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
1036,1533,1672,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",All other pull requests are reported to be impacted by the same issue.,Neutral,Neutral,short,0.2307692307692307,0.0352941176470588,0.0612244897959183,"('test_ci_status', 'Professional/Formal', 'Neutral')",80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,Neutral,1
3028,4116,2266,tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","After following the Roberta‑PyTorch tutorial on GCP but swapping in my own dataset, the training job eventually emits a `RPC failed with status = ""Unavailable: Socket closed""` message; I'm left questioning if the TPU node was reclaimed, if the VM memory increase helped, or if there's an unhandled XRT handle release problem.",Known,Known Unknown,long,0.2307692307692307,0.0875912408759124,0.126984126984127,"('Neutral', 'Exploratory', 'Neutral')",48,48,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
801,1192,1294,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,Linking to the code segment that creates the object array.,Neutral,Neutral,short,0.1,0.1,0.1,"('reference_format', 'Casual/Conversational', 'Concise')",62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,Neutral,1
