,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
4518,6274,4514,microsoft_vscode,,251888.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.","My recent tests indicate that adding the Dart‑Code Properties folder to the Windows Defender exclusion list could be responsible for the improved speed of the first file access after a reboot. Nonetheless, I lack certainty about whether this folder was already excluded, and I cannot account for the persistent long latency observed on the subsequent file access.",Known,Known Unknown,long,0.4210526315789473,0.2637362637362637,0.3243243243243243,"('Professional/Formal', 'Hedging', 'Expand')",97,97,97,97,97,microsoft_vscode,,251888.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
1285,1891,2075,microsoft_vscode,,251518.0,"Hi everyone. It would seem this issue happens with the old version of the Microsoft Chinese Pinyin IME. To fix this issue please consider doing one of the following:

    Upgrade to the newer version of the Microsoft Chinese Pinyin IME
    Turn off the setting editor.experimentalEditContextEnabled, soon to be called editor.editContext

The first solution is preferred because the EditContext API solves other bugs related to the IME (such as the incorrect rendering of the IME input). This issue will be closed.",The issue can be marked as resolved once an appropriate action has been taken.,Neutral,Neutral,long,0.2142857142857142,0.0375,0.0638297872340425,"('documentation_action', 'Professional/Formal', 'Expand')",99,99,99,99,99,microsoft_vscode,,251518.0,Knowledge,long,,,,,,,,0,0,0,Neutral,1
1215,1796,1960,microsoft_vscode,,191374.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",Treating the vscode-userdata scheme as equivalent to the file scheme could simplify the workflow.,Neutral,Neutral,long,0.4285714285714285,0.064516129032258,0.1121495327102803,"('factual_observation', 'Casual/Conversational', 'List')",94,94,94,94,94,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,Neutral,1
1486,2122,220,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","The default AOTI output assumes inputs are correctly shaped for performance, so no validation is performed. Activating AOTI_RUNTIME_CHECK_INPUTS on a recent nightly build reveals that the first sliced input case will also raise an error.",Knowledge,Knowledge,short,0.3142857142857143,0.34375,0.3283582089552239,"('Technical', 'Exploratory', 'Concise')",4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1830,2593,698,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",A practical fix for the hostcall atomic ops bug is probably to replace the current board with one that exposes PCIe atomics support.,Knowledge,Knowledge,short,0.3043478260869565,0.3888888888888889,0.3414634146341463,"('Technical', 'Hedging', 'Neutral')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4365,6022,4239,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"Starting with change 1157e96, I migrated all user data to the vscode‑userdata scheme; this deliberate move ensures that every write is atomic, preventing race conditions and guaranteeing consistent state after each update.",Knowledge,Knowledge,short,0.1875,0.2307692307692307,0.2068965517241379,"('Neutral', 'Confidence', 'Expand')",91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
614,878,966,tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.",The build succeeds when the /MT flag is omitted.,Neutral,Neutral,short,0.3333333333333333,0.0535714285714285,0.0923076923076923,"('code_environment', 'Casual/Conversational', 'Neutral')",46,46,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1,Neutral,1
3199,4321,2480,tensorflow_tensorflow,issue,62075.0,"Hello,

I'm experiencing the same issue, even though I meticulously followed all the instructions for setting up CUDA 11.8 and CuDNN 8.7. The error messages I'm encountering are as follows:

Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered.
Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered.
Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered.

I've tried this with different versions of Python. Surprisingly, when I used Python 3.11, TensorFlow 2.13 was installed without these errors. However, when I used Python 3.10 or 3.9, I ended up with TensorFlow 2.14 and the aforementioned errors.

I've come across information suggesting that I may not need to manually install CUDA and CuDNN, as [and-cuda] should handle the installation of these components automatically.

Could someone please guide me on the correct approach to resolve this issue? I've tried various methods, but unfortunately, none of them have yielded a working solution.","I am convinced that the root cause lies in the overlapping installation mechanisms between the system‑wide CUDA libraries and the `and‑cuda` installer, which leads to factory registration collisions in TensorFlow 2.14 on Python 3.9/3.10; what precise configuration adjustments are required?",Known,Known Unknown,long,0.225,0.0511363636363636,0.0833333333333333,"('Technical', 'Confidence', 'Neutral')",53,53,53,53,53,tensorflow_tensorflow,issue,62075.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
4408,6094,4318,microsoft_vscode,,191374.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.","I'm curious: with your VS Code file‑system provider, are you converting to a file URI and then handing the fsPath over to the disk provider, or is the conversion happening higher up in the file service layer? I suspect there could be a hidden bug that loses UNC paths, but I'm not certain.",Known,Known Unknown,short,0.4716981132075472,0.4032258064516129,0.4347826086956521,"('Casual/Conversational', 'Hedging', 'Neutral')",93,93,93,93,93,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
365,538,597,pytorch_pytorch,issue,154456.0,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?","Log output indicates that the bulk of the warm‑up duration is spent in the tracing step and in the shape‑solver computation, even though the model code has not changed between runs.",Neutral,Neutral,long,0.4193548387096774,0.087248322147651,0.1444444444444444,"('reference_format', 'github_native', 'Expand')",28,28,28,28,28,pytorch_pytorch,issue,154456.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,"I think we have been analysing the current realised non-knowledge in the wrong way. It’s only retrospectively that most of the people see they lack this knowledge. At least, this is how I judge this case. Based on both papers, the person asking only retrospectively realises that they don’t know something, and that something might be important.","relevant, known unknowns",known unknowns OR unknown knowns,"I tend to unknown knowns, although it is not clear from the segment. It sounds as if someone else could have an answer",-1,1,1,Neutral,1
3224,4349,2509,tensorflow_tensorflow,issue,62075.0,"Hello,

I'm experiencing the same issue, even though I meticulously followed all the instructions for setting up CUDA 11.8 and CuDNN 8.7. The error messages I'm encountering are as follows:

Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered.
Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered.
Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered.

I've tried this with different versions of Python. Surprisingly, when I used Python 3.11, TensorFlow 2.13 was installed without these errors. However, when I used Python 3.10 or 3.9, I ended up with TensorFlow 2.14 and the aforementioned errors.

I've come across information suggesting that I may not need to manually install CUDA and CuDNN, as [and-cuda] should handle the installation of these components automatically.

Could someone please guide me on the correct approach to resolve this issue? I've tried various methods, but unfortunately, none of them have yielded a working solution.","Can anyone confirm whether TensorFlow 2.14 on Python 3.9/3.10 requires manual CUDA/cuDNN installation, or if the `and‑cuda` helper should be relied upon to avoid the 'factory already registered' errors?",Known,Known Unknown,long,0.2068965517241379,0.034090909090909,0.0585365853658536,"('Technical', 'Hedging', 'Expand')",53,53,53,53,53,tensorflow_tensorflow,issue,62075.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
27,37,41,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?",Observation: ctx.unwrap_tensors() (PythonFunctionalizeAPI) processes tensor subclasses.,Neutral,Neutral,short,0.3333333333333333,0.0588235294117647,0.1,"('code_environment', 'Technical', 'Concise')",2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,Neutral,1
1508,2147,246,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",I'm not sure if PyTorch 2.7's init_process_group call causes the random hangs when running `torchrun -nproc_per_node 8 script.py --bad`.,Known,Known Unknown,long,0.2105263157894736,0.0263157894736842,0.0467836257309941,"('Neutral', 'Hedging', 'Concise')",5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
