,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,final_label,final_label_oversampled
79,79,79,79,88,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,The flex_attention HOP functionalization causes the symptom.,Knowledge,Knowledge,short,0.4285714285714285,0.2727272727272727,0.3333333333333332,"('Casual/Conversational', 'Hedging', 'Concise')",1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0,0
1937,1937,1937,1937,2018,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Setting config.gpu_options.allow_growth = True successfully eliminated the problem.,Knowledge,Knowledge,short,0.25,0.1538461538461538,0.1904761904761905,"('Professional/Formal', 'Confidence', 'Neutral')",43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,0,0
4785,4785,4785,333,350,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",Reference to prior discussion on no_grad usage in #77753; tagging @pytorch-mps for additional context on MPS performance.,Neutral,Neutral,long,0.3529411764705882,0.0226415094339622,0.0425531914893617,"('comparison_contrast', 'github_native', 'Expand')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,1,0
578,578,578,578,606,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,The issue was resolved after I enabled synchronous kernel launches via `CUDA_LAUNCH_BLOCKING=1`; this serializes all CUDA calls and prevents hidden concurrency errors.,Knowledge,Knowledge,short,0.0454545454545454,0.25,0.0769230769230769,"('Technical', 'Exploratory', 'Expand')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,0
5594,5594,5594,1142,1190,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",Reference: commit 67940c3 (2006) adds the discussed behavior.,Neutral,Neutral,short,0.25,0.1666666666666666,0.2,"('community_reference', 'Professional/Formal', 'Concise')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,1,0
4551,4551,4551,99,108,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",Running the provided script with torchrun --nproc_per_node 8 and the --bad flag on PyTorch 2.7 results in intermittent hangs during distributed execution.,Neutral,Neutral,long,0.3636363636363636,0.0526315789473684,0.0919540229885057,"('social_acknowledgment', 'Professional/Formal', 'List')",5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,1,0
3124,3124,3124,3124,3261,numpy_numpy,issue,29174.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.","Because MSVC does not support a substantial subset of our dispatched primitives, the VQSort template exceeds the available heap during compilation, which is exactly what the linked PR illustrates.",Knowledge,Knowledge,short,0.2413793103448276,0.1944444444444444,0.2153846153846153,"('Technical', 'Exploratory', 'Concise')",70,70,70,70,70,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,0,0
6076,6076,6076,1624,1694,numpy_numpy,pull,28453.0,"This is probably happening because there's a cython compiler error that is getting captured by pytest, causing meson to fail. You're not seeing the output from cython because pytest captures stdout by default.",Linking to issue #11234 discussing interaction between pytest's stdout capture and Cython compilation errors within Meson workflows.,Neutral,Neutral,short,0.1176470588235294,0.0606060606060606,0.08,"('community_reference', 'Technical', 'List')",81,81,81,81,81,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,1,0
1780,1780,1780,1780,1859,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,The problem I experienced was identical to yours: a CUDA 9.0 runtime paired with cuDNN 7.0.5.15‑1 on Ubuntu 16.04 and TensorFlow 1.12 caused the error. I solved it by downloading and installing the newer cuDNN package (7.4.2.24); once the upgrade was complete the issue vanished.,Knowledge,Knowledge,short,0.1555555555555555,0.3043478260869565,0.2058823529411765,"('Neutral', 'Exploratory', 'Expand')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,0,0
5476,5476,5476,1024,1070,tensorflow_tensorflow,issue,62075.0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,Observation: NUMA errors appear alongside a notice that the Microsoft‑provided WSL2 kernel is built without NUMA support; further investigation may be needed.,Neutral,Neutral,short,0.3181818181818182,0.2916666666666667,0.3043478260869565,"('information_request', 'github_native', 'Expand')",51,51,51,51,51,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,1,0
6245,6245,6245,1793,1873,microsoft_vscode,pull,191501.0,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!",Possible correlation noted between the implementation differences and intermittent connection behavior.,Neutral,Neutral,short,0.3636363636363636,0.0615384615384615,0.1052631578947368,"('action_items', 'Technical', 'Neutral')",89,89,89,89,89,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,1,0
366,366,366,366,387,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.",In earlier NCCL versions ncclCommGetAsyncError only read the error flag; NCCL 2.26 added a cleanup step to fix asynchronous operation race issues.,Knowledge,Knowledge,short,0.2727272727272727,0.0689655172413793,0.110091743119266,"('Neutral', 'Confidence', 'Concise')",8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0,0
312,312,312,312,333,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","We set up the NCCL communicator right away, leveraging the known device ID and NCCL's non‑blocking API to handle the ahead‑of‑time billing, rather than postponing init to the first collective as in standard PyTorch.",Knowledge,Knowledge,short,0.2647058823529412,0.2195121951219512,0.24,"('Neutral', 'Confidence', 'Concise')",7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0,0
1438,1438,1438,1438,1504,pytorch_pytorch,issue,132332.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.","The memory increase you see is exactly 4 × N × C × H × W bytes per iteration, which matches the size of the linear layer's output allocated at line 50. When using COMMIT_ADAPTIVE, MPSStream encodes each operation into the same command buffer without committing until the device reaches a low‑memory threshold, so the output tensors persist until the Python references are garbage‑collected. Switching to COMMIT_AND_WAIT forces an immediate commit after each encode, releasing the buffers promptly. My local tests required roughly a 5‑6 second pause for the objects to be reclaimed, and actual workloads will see similar delays depending on other synchronization calls. In short, the memory management is working as designed, though the adaptive commit mode can appear erratic because it hides the commit timing behind device‑specific watermarks.",Knowledge,Knowledge,long,0.3358778625954198,0.094017094017094,0.1469115191986644,"('Casual/Conversational', 'Confidence', 'Expand')",32,32,32,32,32,pytorch_pytorch,issue,132332.0,Knowledge,long,,,,,,,,0,0,0,0,0
