,statement,toxic,is_toxic
707,"No voy a ir a la fiesta de tu cumpleaños, eres una perra falsa y traicionera que solo sabe joder a los demás.",1,1
443,"Así es este tipo que se cree un macho alfa y no es más que un acosador, un violador, un degenerado",1,1
717,"Que asco ese corrupto, cómplice de la dictadura, ojalá le metan una bala en el corazón y se pudra en el infierno, basura humana.",1,1
4739,"Pego a todo lo que se menea Rojos, Podemitas, Ultrillas, Nazis.. a todos por igual",1,1
544,"BANCADA DE LOS SÚPER RICOS cuarentena empleados de los grandes empresarios enemigos del pueblo Jacqueline Van Rysselberghe la derecha nunca más La UDI es una organización criminal pandemia Que derecha mas ordinaria y asquerosa hay aqui, son tan miserables y mafiosos que ni la derecha de otros paises la tolera De seguro tienes puras weas Haus en tu casa picante de mierda escoria",1,1
1266,Ahora los jóvenes no sé que hacen los muy SUBNORMALES que no duran ni dos años en la misma empresa,1,1
955,lo consideran como a una putilla callejera siempre atenta a la caída de la hoja o en busca de rastrojo,1,1
1353,"Después no se quejen, Pedro y María, padres de ""los manitas blancas"" pela bolas, ya que a ""los manitas blancas"" iguales al IGNORADO, es probable que huyan hacia Estados Unidos y sigan disfrutando de todo el dinero que sus padres robaron en la cuarta república",1,1
739,"Indio cobarde, no te atreves a enfrentar tus problemas, solo te escapas y te escondes.",1,1
857,"El gachupin en el mundo, tanto la jerga y sus variedades como sus referentes culturales, especialmente hoy en día, ya no puede expresarse por remisión primordial ni mucho menos monopolio a España: el crecimiento del gachupin en Estados Unidos poco tiene que ver con España sino con Hispanoamérica —recuérdese que México es el país con más hispanohablantes nativos—",1,1
429,Son unos carroñeros que viven de la miseria ajena. #BastaYaDeTelebasura,1,1
1504,"Que bueno que te guste el sabor del semen, porque te voy a llenar la boca de mi leche caliente, mami. Me encanta como me chupas la verga, como me miras con esos ojos de puta, como te metes mis huevos en tu boca. Eres una mamadora de primera, mi amor. ¿Te gusta que te agarre las chichis así, que te las apriete, que te las muerda? Están ricas tus tetas, gordas y firmes. ¿Quieres que te coja ya, que te meta mi verga hasta el fondo de tu panocha? Dime que sí, dime que quieres ser mi puta.",1,1
1871,"Activistas del aborto y homosexuales profanan la Catedral de Santiago de Chile, durante la misa dominical por la fiesta del patrono de la ciudad",1,1
1763,"Imagino que se te hace irresistible la idea de pensar que estoy pendiente de tu vida de maricón de mierda, pero no, solo estoy aquí para responderte con insultos, rebajarme a tu nivel es duro, como buen PALETO retraso hijo de una puta y padre yonqui borracho",1,1
1431,"Cuando no eran más que las crías del viejo reptil comunista, la oligofrénica Prensa española los recibió como a los “mesías” laicos de la política, les compuso sonetos y madrigales y algún que otro mercenario imbécil llegó a comparar a Pablo Iglesias con José Antonio Primo de Rivera",1,1
1392,"Sigues siendo un autómata, un vástago de Nike y tu jodido iWatch, pero qué se puede hacer, matan cientos de mujeres todos los días, las matamos todos, todos somos responsables, todos matamos a niños palestinos y a indígenas huicholes, todos somos asesinos sin armas, criminales marionetas",1,1
568,"No te hagas el loco, le dabamos una chance pero viniste a joder, CTM comunista asqueroso.",1,1
2323,éramos unas viejas putas y nos iba a cargar la chingada,1,1
557,"Que todos los malditos políticos se paren y digan: ""No soy un ladrón, no estoy robando el dinero de mi país, no voy a seguir violando a la gente"".",1,1
118,Yo no soy racista pero es que esos negros se aprovechan de las ayudas sociales y encima son unos vagos y unos delincuentes,1,1
445,"Andá a cagar, flaco, no te banco más.",1,1
100,Que se vaya a tomar por culo la Galeusca futbolera,1,1
547,"Celebran ser marica, bollera –no gay– sin tapujos",1,1
488,"La homosexualidad no es normal, es una desviación de la naturaleza. Los homosexuales no pueden reproducirse y por eso buscan adoctrinar a los niños para que se vuelvan como ellos. No hay que tolerar esta perversión que atenta contra la familia y contra Dios.",1,1
1077,"me voy a poner a dieta, estoy hecha una vaca, mira esta panza, parezco una gorda embarazada, que asco me doy",1,1
2365,"Todo el dia dando por culo los independistas de cataluña… Una tierra que nunca ha sido independiente, un idioma que viene del castellano, es decir, un dialecto mal hablado, una tierra donde abunda la ignorancia y sobran los inmigrantes que apoyan la indepedencia ya que a ellos se les compran con derechos sociales para que voten x la mierda de independencia",1,1
301,"Chino de mierda no quiere dejar de cobrarme el IVA, pero yo no estoy dispuesto a pagarlo.",1,1
1670,¿Explícame qué carajos sabe la vieja mal cogida de Ana María del Re de narrativa?,1,1
1107,"Los gobiernos nos mienten sobre el origen del coronavirus, que fue creado en un laboratorio de China con la ayuda de la CIA y el Mossad, y liberado intencionalmente para provocar el caos, el miedo y el control social",1,1
2366,"Me da risa el tonto de Maduro que se cree el líder de una revolución bolivariana y socialista. Es un títere de Cuba y de Irán, que vive rodeado de lujo y corrupción mientras el pueblo venezolano se muere de hambre y de violencia. Es un cobarde que no se atreve a enfrentar unas elecciones libres y transparentes.",1,1
1902,si todo sale ala luz se dedica a insultar hijos madres etc por grupos y ir añadiendote las veces que aga falta luego estan los 5 subnormales que le rien las gracias como siempre porque a sido un monguel toda su vida yo mientras ponian les enseñava fotos a colegas mios ivamos por los suelos jajajaja ,1,1
1074,"Y es que los pendejos de siempre son los mismos, mientras los ancianos y sabios se van quedando en el olvido, nosotros nos quedamos con una estampa de idiotas, que van en la dirección equivocada, hasta que se cansan y deciden quedarse a dormir",1,1
1644,"Todos somos Venezuela, todos somos Chávez, todos somos Maduro. No nos dejaremos intimidar por el imperialismo yanqui, ni por sus lacayos fascistas. #ChavismoEsPaz #NoAlGolpeEnVenezuela",1,1
1885,"Gente que comentan pila de mierda a quien le importa la preferencia sexual de nadie este boxeador sube al ring a pelear con todas las reglas que este deporte tiene tanto pedo para este mariquete , que es lo unico que tiene pueltoliko, el siri le dara un madrina como siempre se las dan",1,1
1999,"la 'igualdad' de los géneros es una falacia, como un ofrecimiento de trabajo que establece en la descripción de la vacante: ""buscamos un hombre para el puesto"", eso es discriminación, igual que ""una mujer para el puesto"".",1,1
493,"todo aquello que envenena al individuo por dentro, lo destruye como persona social, lo reconvierte en degenerado codicioso que sólo busca su egoismo personal y familiar (Tribal o de Clan), destruyendo todo lo que le rodea, como aquel demente que salpica a todo el mundo con cubos de excrementos líquidos, para luego proclamar su idiotismo públicamente, ajilipollando a quienes le prestaban oídos u odios: >, o",1,1
689,"espero que te atragantes con tu risa y te mueras de asfixia, traidor al pueblo y lamebotas de los dictadores",1,1
350,"la hubiese puesto a reaccionar a cachetadas de no ser por los clientes pero qué le pasa, estúpida",1,1
2237,"Fernández debe presentarse ante la república Argentina sabiendo cómo funciona la idea de república que tienen nuestros adversarios, una república creada desde la mismidad y reproducida cultural y escolarmente como una Argentina homogénea, sin “indios”, ni “inmigrantes”, “judíos”, “bolitas”, “paraguas”, “negros senegales” y “negros cabecitas”",1,1
1673,"Sera q para cumplir este sueño tendrás q ser blanca y delgada, q si eres chaparra, gruesita latina, igual no te va",1,1
2039,"jeje, eso bien podría tomarse como un sí, anda cosita déjame montarte, déjame cogerte hasta que me muera, no quieres eso chiquilla calientilla jejej, tienes la pepita mojada porque estás caliente verdad?",1,1
1035,"Las vacunas son una farsa científica que no tiene ninguna evidencia de su eficacia ni de su seguridad. Se basan en la teoría de los gérmenes, que es falsa y que niega la existencia de la fuerza vital, la energía y la vibración. Los virus y las bacterias no son la causa de las enfermedades, sino el resultado de un desequilibrio en el organismo, provocado por la mala alimentación, la contaminación, el estrés y las emociones negativas. Las vacunas no hacen más que introducir agentes nocivos en el cuerpo, que lo debilitan y lo hacen más susceptible a las enfermedades. La verdadera prevención y curación se logra con la medicina natural, la homeopatía, la acupuntura, el reiki, la aromaterapia y otras terapias alternativas. No te dejes intoxicar por las vacunas.",1,1
192,"Desde lleida? Se pregunta el imbecil este,este es el problems de la chusma esta que encima se creen mayoria",1,1
2009,Muchos chinos prefieren beber agua de la taza del váter a acercarse a una rubia.,1,1
109,"No se porque le haces caso a ese pendejo, si es un mentiroso, un infiel, un abusador, un drogadicto, un perdedor, no te merece, no te respeta, no te valora, no te quiere",1,1
2475,"Joder, qué mal me caen los rumanos, son unos sinvergüenzas, unos ladrones, unos aprovechados... No hacen más que venir a España a robar, a mendigar, a ocupar casas, a traficar... No aportan nada, solo problemas, y encima se creen superiores, con sus ojitos claros y su piel blanca... Yo los echaba a todos a su país de mierda",1,1
1373,O la gran subnormal(perdón a los deficientes psíquicos) la Pe y el falto de su marido faltando al Estado Israeli a los cuatro días de parir el bastardo en un Hospital Judio,1,1
910,"Pero como nos recuerda Javier López Menacho en Yo, charnego, un lúcido recorrido personal por la historia y las experiencias del charneguismo, que concluye en la suya propia, esas llegadas nunca se han detenido",1,1
2279,"este señor se acerco a las cuñadas de la señora Alicia que se encontraban como visita preguntándoles y señalándonos a las detenidas, el policía dice ¿por que lloran? Si donde es ella y la otra son las meras lideres de estar estafándoles dinero a la gente en la carretera, y dice otra ves, por eso horita les va cargar sus madres y van a tener que pagar todo el daño que han hecho, por que han sido unas perras cobrándoles a todos los vehículos que pasan, y dice de nuevo, por si no lo entienden ellas son unas ladronas y por eso no deben de llorar y aquí les va llevar la chingada, que de ahí no íbamos a salir, luego de eso se fue retirando poco a poco mientras hablaba",1,1
2194,"esto es urgente y mucha transformacion ya que ni sociedad ni gobiernoi hacemos nada por lo caro que es cargar tu cilindro de solo enriqueciendo a cabrones , que han de ser de la rezaga del chaparro mas ladron que la familia salinista pura escoria PRIANPT",1,1
1026,"Gallego puto, sos un cagón y un traidor, te vendiste al mejor postor, te fuiste con los chetos y los gorilas, sos un pelele de la derecha, te olvidaste de donde venís, de tu pueblo y tu militancia, ojalá te pudras en el infierno",1,1
2288,"Es como valorar a los sevillanos por los subnormales de la manada o el gorila nazi del que su madre decía que era ""muy buen niño""",1,1
