,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,statement,label,len_text,is_toxic
540,,540,472,4314,"Should really be moved to using unittest... This crap was already here, so no need for this CL, but it would be nice to cleanup eventually.",toxic,139,1
541,,541,357,1220,Done -- I have now modified java.util.logging.SocketHandler (didn't even know there was such a crazy class). You're analysis of DatagramSocket and Posix API is correct. We're letting them be.,toxic,191,1
542,,542,251,2333,"If it is actually useless, it's fine by me.",healthy,43,0
543,,543,465,4402,silly me. I was xref-ing without your patch.,toxic,44,1
544,,544,534,3550,"Not reverting this line to 
CHECK(!callback.is_null());
because that is just silly.",toxic,83,1
545,,545,71,3108,"My bad, need to start constant with a 'k', kRenewalTimePercentage. Same for below.",healthy,82,0
546,,546,51,1385,"else /*current_method == nullptr*/ { // Abstract method masks all defaults
  if (vtable_impl->IsAbstract() &&
      !vtable_impl->IsDefaultConflicting()) {
    ...
  }
  // else don't need do anything
}",healthy,202,0
547,,547,536,4784,"The PrivateKey.toString() method doesn't do anything stupid, does it?",toxic,69,1
548,,548,337,743,"CamelCase, how ugly. But has nothing to do with the patch.",toxic,58,1
549,,549,183,5621,Use posixpath and then you don't need the next two lines.,healthy,57,0
550,,550,420,4163,"s/notice/notify/?

s/make/take/ (no good reason why you can't say ""make""; just a stupid English rule)",toxic,101,1
551,,551,319,4398,sigh. Apple's shenanigans with clang versioning _suck_. This is ridiculous.,toxic,75,1
552,,552,75,1554,"getIsReplyTransaction() should imply you are not expecting a reply, i.e. you shouldn't need !trans.getExceptReply",healthy,113,0
553,,553,391,1753,How the crap did this even compile? Done.,toxic,41,1
554,,554,115,3962,Probably should add your S-o-B here.,healthy,36,0
555,,555,279,6313,You can use the ANGLE_GL_PROGRAM and add a GLShader type in gl_raii.h to not need this.,healthy,87,0
556,,556,11,5405,"This won't force sync/flush.

As I mentioned before, I think you can just put a hwid_bundle_vm.sh in srcdir folder.",healthy,115,0
557,,557,463,522,"and not caught by the upload scripts, damn their eyes.",toxic,54,1
558,,558,326,486,"All the names we've thought of for this suck, unfortunately. :(",toxic,63,1
559,,559,511,2765,json doesn't allow trailing commas because it is dumb (also a bunch of lines below),toxic,83,1
560,,560,498,416,"Ah crap, I didn't. IntelliJ magic FTW. (It did this in other places but I removed it)",toxic,85,1
561,,561,230,559,"are we going to move existing -ftrapv users like libpng over to this? i suspect an abort will be a lot less painful to debug that the current SIGILLs, which always end up on cferris' desk because of their non-obviousness.",healthy,221,0
562,,562,532,4198,"SCOPED_TRACE was still ugly, added <<",toxic,37,1
563,,563,492,966,"Crap. I turned if off to check something, and forgot to turn it back on. That explains why it 'passed' when PerformStage was wrong.",toxic,131,1
564,,564,286,1622,"Has lint gone mad? ""Single-argument constructors should be marked explicit."" I'm very explicitly constructing a copy here! And an explicit copy constructor would be useless.",healthy,173,0
565,,565,70,1894,I find the internal ids quite ugly. It was just a quick groovy hack at first... Feel free to find something better. Maybe they should just be integers after all?,healthy,161,0
566,,566,154,4430,sizeof (struct FwdLockFile_DeriveKeys_Data) instead of sizeof *pData,healthy,68,0
567,,567,278,6260,"You already git depend on that, so this shouldn't be necessary.",healthy,63,0
568,,568,594,2947,Look who just caught a (very darned unlikely) potential leak of b64_password?,toxic,77,1
569,,569,475,5177,This is ugly but can all go away after cblume@'s next patch. Same in RenderFrameProxy.,toxic,86,1
570,,570,135,5635,Use this.mHandler.removeCallbacksAndMessages(null) instead.,healthy,59,0
571,,571,205,6393,You need at least two buckets in a metric.  The second can be a dummy value.,healthy,76,0
572,,572,491,2301,"I'd probably put the common deps here into a seperate var, than do

RDEPEND=""gdmwimax? ( $COMMON )
DEPEND=""gwdmwimax? ( $COMMON blah )""

But that's just me being overly anal about it; what's there is fine.",toxic,205,1
573,,573,373,5918,Why are you creating the HBoundType then? It seems useless.,toxic,59,1
574,,574,452,3731,one day we should get rid of these gotos...,toxic,43,1
575,,575,268,1802,I am wondering if it is not an iterator here and below.,healthy,55,0
576,,576,566,1144,"dirname seems to work, but I'm marginally happy with the way the code turned out. Seems kind of ugly.",toxic,101,1
577,,577,339,4200,"scratch that, making chown do it would be sucky and ugly.

Is there a way we can just do a ""restorecon_all"" at the end of the init process (before remounting root ro, and then after setting up /data) to just restore the context of everything?",toxic,242,1
578,,578,398,4932,"This block is rather lame, what about using some triple ? operator :",toxic,68,1
579,,579,25,3662,"Oh, shoot, thanks. I misread and thought this was calling the same-named function above that's OS_ANDROID-only.",healthy,111,0
580,,580,90,6503,You've already included these keylayouts in the device git.,healthy,59,0
581,,581,80,5675,"using. And it needs a better name, e.g., like ParseCompleteCB",healthy,61,0
582,,582,564,3574,"note: this URL is going to be dead/broken in less than a month, so listing it isn't terribly useful",toxic,99,1
583,,583,593,993,"dammit python... a compiled language wouldn't have allowed this

thx",toxic,68,1
584,,584,462,5087,This is cheating! Maybe put the small one-liner of offending code into a static function inside the cc file that's annotated NO_THREAD...,toxic,137,1
585,,585,29,4173,"same as the other file, kill those with fire...",healthy,47,0
586,,586,500,6203,"Yes, I found out it happens, and it sucks. The templates need to change to allow project-level files that do not change when adding modules. gradle.properties and local.properties are the use case.",toxic,197,1
587,,587,186,2472,I'm not following this part: why is this codepath needed?,healthy,57,0
588,,588,422,3126,"Nah, if you set the data pointer in the constructor and still expect the vector to do anything useful, good luck. I don't see the point in adding run time tests for such idiocy :)",toxic,179,1
589,,589,439,1454,"Fair enough. But I think that if we're running into this case, we've got bigger problems. Also, std::string isn't _that_ dumb.",toxic,126,1
590,,590,109,6007,"Why store this as a bool, rather than using something like the `WebContentSecurityPolicyType` enum?",healthy,99,0
591,,591,176,2857,kill yet by then -> already terminated,healthy,38,0
592,,592,212,748,"Can encoder work without VPU? If not, we should remove these ifdef CONFIG_MEDIATEK_VPU.",healthy,87,0
593,,593,381,4688,that's not a new issue but mixing here RO and RW data is sucking useless SRAM (RO part should be in flash only),toxic,111,1
594,,594,408,6110,"yea, this kinda sucks. I'll think about how we can improve this.",toxic,64,1
595,,595,382,5140,"This is pretty ugly.  Maybe we could instead identify SLCG clocks by a name prefix instead?  e.g. all SLCG clocks are named ""slcg_*"".",toxic,133,1
596,,596,14,2204,i thought SELinux had killed bootchart. should we just remove it?,healthy,65,0
597,,597,159,703,"Boop boop, this is the white-space police again. This is strike two, failure to comply will lead to unpleasant consequences.",healthy,124,0
598,,598,195,1324,"Downside to this, as I mentioned in the other file is that now you have error-prone string literals.",healthy,100,0
599,,599,364,4724,The deeply nested 'with' crap I'll do something about shortly....,toxic,65,1
